id;reviewer_id;sample_id;smell;severity;review_timestamp;type;code_name;repository;commit_hash;path;start_line;end_line;link;is_from_industry_relevant_project
580;7;5858827;long method;none;2019-03-27 10:47:54.724259;function;org.apache.velocity.util.introspection.DeprecatedCheckUberspector#init;git@github.com:apache/velocity-engine.git;c85f3e586f00fea89dc21253d017baa180957b75;/velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java;38;43;https://github.com/apache/velocity-engine/blob/c85f3e586f00fea89dc21253d017baa180957b75/velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java/#L38-L43;1
581;7;5858827;feature envy;none;2019-03-27 10:47:54.743287;function;org.apache.velocity.util.introspection.DeprecatedCheckUberspector#init;git@github.com:apache/velocity-engine.git;c85f3e586f00fea89dc21253d017baa180957b75;/velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java;38;43;https://github.com/apache/velocity-engine/blob/c85f3e586f00fea89dc21253d017baa180957b75/velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java/#L38-L43;1
582;6;5866628;blob;none;2019-03-27 10:48:35.569608;class;org.apache.uima.caseditor.editor.action.WideLeftAnnotationSideAction;git@github.com:apache/uima-uimaj.git;e79c33b5a3e4c25afb407e68e98df1829a68e5a7;/uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/action/WideLeftAnnotationSideAction.java;35;90;https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/action/WideLeftAnnotationSideAction.java/#L35-L90;1
583;6;5866628;data class;none;2019-03-27 10:48:35.570025;class;org.apache.uima.caseditor.editor.action.WideLeftAnnotationSideAction;git@github.com:apache/uima-uimaj.git;e79c33b5a3e4c25afb407e68e98df1829a68e5a7;/uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/action/WideLeftAnnotationSideAction.java;35;90;https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/action/WideLeftAnnotationSideAction.java/#L35-L90;1
586;6;5871455;data class;none;2019-03-27 10:49:10.496581;class;org.apache.vinci.transport.ErrorFrame;git@github.com:apache/uima-uimaj.git;e79c33b5a3e4c25afb407e68e98df1829a68e5a7;/jVinci/src/main/java/org/apache/vinci/transport/ErrorFrame.java;28;35;https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/jVinci/src/main/java/org/apache/vinci/transport/ErrorFrame.java/#L28-L35;1
587;6;5871455;blob;none;2019-03-27 10:49:10.497885;class;org.apache.vinci.transport.ErrorFrame;git@github.com:apache/uima-uimaj.git;e79c33b5a3e4c25afb407e68e98df1829a68e5a7;/jVinci/src/main/java/org/apache/vinci/transport/ErrorFrame.java;28;35;https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/jVinci/src/main/java/org/apache/vinci/transport/ErrorFrame.java/#L28-L35;1
588;6;5875400;blob;none;2019-03-27 10:49:39.438068;class;org.apache.usergrid.persistence.graph.SearchByEdgeType;git@github.com:apache/usergrid.git;ac1e6e4035f9307b871478ed47246cf92cfd5f7f;/stack/corepersistence/graph/src/main/java/org/apache/usergrid/persistence/graph/SearchByEdgeType.java;33;84;https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/corepersistence/graph/src/main/java/org/apache/usergrid/persistence/graph/SearchByEdgeType.java/#L33-L84;1
589;6;5875400;data class;none;2019-03-27 10:49:39.438919;class;org.apache.usergrid.persistence.graph.SearchByEdgeType;git@github.com:apache/usergrid.git;ac1e6e4035f9307b871478ed47246cf92cfd5f7f;/stack/corepersistence/graph/src/main/java/org/apache/usergrid/persistence/graph/SearchByEdgeType.java;33;84;https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/corepersistence/graph/src/main/java/org/apache/usergrid/persistence/graph/SearchByEdgeType.java/#L33-L84;1
590;6;5875574;feature envy;none;2019-03-27 10:49:44.041350;function;org.apache.usergrid.rest.management.users.UserResource#getToken;git@github.com:apache/usergrid.git;ac1e6e4035f9307b871478ed47246cf92cfd5f7f;/stack/rest/src/main/java/org/apache/usergrid/rest/management/users/UserResource.java;362;364;https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/rest/src/main/java/org/apache/usergrid/rest/management/users/UserResource.java/#L362-L364;1
591;6;5875574;long method;none;2019-03-27 10:49:44.066566;function;org.apache.usergrid.rest.management.users.UserResource#getToken;git@github.com:apache/usergrid.git;ac1e6e4035f9307b871478ed47246cf92cfd5f7f;/stack/rest/src/main/java/org/apache/usergrid/rest/management/users/UserResource.java;362;364;https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/rest/src/main/java/org/apache/usergrid/rest/management/users/UserResource.java/#L362-L364;1
592;6;5884892;blob;major;2019-03-27 10:50:05.884397;class;org.apache.usergrid.batch.service.JobSchedulerService;git@github.com:apache/usergrid.git;ac1e6e4035f9307b871478ed47246cf92cfd5f7f;/stack/core/src/main/java/org/apache/usergrid/batch/service/JobSchedulerService.java;55;450;https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/core/src/main/java/org/apache/usergrid/batch/service/JobSchedulerService.java/#L55-L450;1
593;6;5884892;data class;none;2019-03-27 10:50:05.886847;class;org.apache.usergrid.batch.service.JobSchedulerService;git@github.com:apache/usergrid.git;ac1e6e4035f9307b871478ed47246cf92cfd5f7f;/stack/core/src/main/java/org/apache/usergrid/batch/service/JobSchedulerService.java;55;450;https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/core/src/main/java/org/apache/usergrid/batch/service/JobSchedulerService.java/#L55-L450;1
594;6;5894781;blob;none;2019-03-27 10:50:09.733243;class;org.apache.ws.commons.schema.XmlSchemaChoiceMember;git@github.com:apache/webservices-xmlschema.git;f189e891c88298f52f92cfe8f24dccb809e05607;/xmlschema-core/src/main/java/org/apache/ws/commons/schema/XmlSchemaChoiceMember.java;28;29;https://github.com/apache/webservices-xmlschema/blob/f189e891c88298f52f92cfe8f24dccb809e05607/xmlschema-core/src/main/java/org/apache/ws/commons/schema/XmlSchemaChoiceMember.java/#L28-L29;1
595;6;5894781;data class;none;2019-03-27 10:50:09.765379;class;org.apache.ws.commons.schema.XmlSchemaChoiceMember;git@github.com:apache/webservices-xmlschema.git;f189e891c88298f52f92cfe8f24dccb809e05607;/xmlschema-core/src/main/java/org/apache/ws/commons/schema/XmlSchemaChoiceMember.java;28;29;https://github.com/apache/webservices-xmlschema/blob/f189e891c88298f52f92cfe8f24dccb809e05607/xmlschema-core/src/main/java/org/apache/ws/commons/schema/XmlSchemaChoiceMember.java/#L28-L29;1
596;6;5894436;blob;none;2019-03-27 10:50:12.577049;class;org.apache.usergrid.security.shiro.credentials.AdminUserCredentials;git@github.com:apache/usergrid.git;ac1e6e4035f9307b871478ed47246cf92cfd5f7f;/stack/services/src/main/java/org/apache/usergrid/security/shiro/credentials/AdminUserCredentials.java;20;22;https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/services/src/main/java/org/apache/usergrid/security/shiro/credentials/AdminUserCredentials.java/#L20-L22;1
597;6;5894436;data class;none;2019-03-27 10:50:12.577346;class;org.apache.usergrid.security.shiro.credentials.AdminUserCredentials;git@github.com:apache/usergrid.git;ac1e6e4035f9307b871478ed47246cf92cfd5f7f;/stack/services/src/main/java/org/apache/usergrid/security/shiro/credentials/AdminUserCredentials.java;20;22;https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/services/src/main/java/org/apache/usergrid/security/shiro/credentials/AdminUserCredentials.java/#L20-L22;1
598;6;5898336;blob;none;2019-03-27 10:50:22.508797;class;org.apache.xmlgraphics.java2d.AbstractGraphicsConfiguration;git@github.com:apache/xml-graphics-commons.git;dabbb28ff2d80efad587b84b16c73f54379cd514;/src/main/java/org/apache/xmlgraphics/java2d/AbstractGraphicsConfiguration.java;32;50;https://github.com/apache/xml-graphics-commons/blob/dabbb28ff2d80efad587b84b16c73f54379cd514/src/main/java/org/apache/xmlgraphics/java2d/AbstractGraphicsConfiguration.java/#L32-L50;1
599;6;5898336;data class;none;2019-03-27 10:50:22.509779;class;org.apache.xmlgraphics.java2d.AbstractGraphicsConfiguration;git@github.com:apache/xml-graphics-commons.git;dabbb28ff2d80efad587b84b16c73f54379cd514;/src/main/java/org/apache/xmlgraphics/java2d/AbstractGraphicsConfiguration.java;32;50;https://github.com/apache/xml-graphics-commons/blob/dabbb28ff2d80efad587b84b16c73f54379cd514/src/main/java/org/apache/xmlgraphics/java2d/AbstractGraphicsConfiguration.java/#L32-L50;1
600;7;5870863;blob;none;2019-03-27 10:50:33.292191;class;org.apache.uima.cas.impl.ShortArrayFSImpl;git@github.com:apache/uima-uimaj.git;e79c33b5a3e4c25afb407e68e98df1829a68e5a7;/uimaj-core/src/main/java/org/apache/uima/cas/impl/ShortArrayFSImpl.java;30;109;https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/uimaj-core/src/main/java/org/apache/uima/cas/impl/ShortArrayFSImpl.java/#L30-L109;1
601;7;5870863;data class;none;2019-03-27 10:50:33.298197;class;org.apache.uima.cas.impl.ShortArrayFSImpl;git@github.com:apache/uima-uimaj.git;e79c33b5a3e4c25afb407e68e98df1829a68e5a7;/uimaj-core/src/main/java/org/apache/uima/cas/impl/ShortArrayFSImpl.java;30;109;https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/uimaj-core/src/main/java/org/apache/uima/cas/impl/ShortArrayFSImpl.java/#L30-L109;1
602;6;5905362;blob;none;2019-03-27 10:50:48.699170;class;org.apache.xalan.xsltc.runtime.ErrorMessages_zh;git@github.com:apache/xalan-j.git;cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa;/src/org/apache/xalan/xsltc/runtime/ErrorMessages_zh.java;29;285;https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/xsltc/runtime/ErrorMessages_zh.java/#L29-L285;0
603;6;5905362;data class;none;2019-03-27 10:50:48.699547;class;org.apache.xalan.xsltc.runtime.ErrorMessages_zh;git@github.com:apache/xalan-j.git;cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa;/src/org/apache/xalan/xsltc/runtime/ErrorMessages_zh.java;29;285;https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/xsltc/runtime/ErrorMessages_zh.java/#L29-L285;0
604;7;5904263;long method;none;2019-03-27 10:50:49.345804;function;org.apache.xml.dtm.ref.DTMNodeProxy#splitText int;git@github.com:apache/xalan-j.git;cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa;/src/org/apache/xml/dtm/ref/DTMNodeProxy.java;967;970;https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xml/dtm/ref/DTMNodeProxy.java/#L967-L970;0
605;7;5904263;feature envy;none;2019-03-27 10:50:49.350199;function;org.apache.xml.dtm.ref.DTMNodeProxy#splitText int;git@github.com:apache/xalan-j.git;cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa;/src/org/apache/xml/dtm/ref/DTMNodeProxy.java;967;970;https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xml/dtm/ref/DTMNodeProxy.java/#L967-L970;0
606;7;5905498;blob;none;2019-03-27 10:51:04.565937;class;org.apache.xalan.lib.ExsltBase;git@github.com:apache/xalan-j.git;cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa;/src/org/apache/xalan/lib/ExsltBase.java;32;84;https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/lib/ExsltBase.java/#L32-L84;0
607;7;5905498;data class;none;2019-03-27 10:51:04.575009;class;org.apache.xalan.lib.ExsltBase;git@github.com:apache/xalan-j.git;cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa;/src/org/apache/xalan/lib/ExsltBase.java;32;84;https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/lib/ExsltBase.java/#L32-L84;0
608;7;5904455;long method;none;2019-03-27 10:51:09.362144;function;org.apache.xml.utils.UnImplNode#hasAttribute String;git@github.com:apache/xalan-j.git;cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa;/src/org/apache/xml/utils/UnImplNode.java;323;329;https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xml/utils/UnImplNode.java/#L323-L329;0
609;6;5904841;long method;none;2019-03-27 10:51:13.449005;function;org.apache.xalan.xsltc.compiler.util.IntType#GE boolean;git@github.com:apache/xalan-j.git;cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa;/src/org/apache/xalan/xsltc/compiler/util/IntType.java;286;289;https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/xsltc/compiler/util/IntType.java/#L286-L289;0
610;6;5904841;feature envy;none;2019-03-27 10:51:13.449968;function;org.apache.xalan.xsltc.compiler.util.IntType#GE boolean;git@github.com:apache/xalan-j.git;cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa;/src/org/apache/xalan/xsltc/compiler/util/IntType.java;286;289;https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/xsltc/compiler/util/IntType.java/#L286-L289;0
611;7;5923532;data class;none;2019-03-27 10:51:37.685949;class;org.apache.zeppelin.interpreter.thrift.RemoteInterpreterService.angularRegistryPush_result.angularRegistryPush_resultStandardScheme;git@github.com:apache/zeppelin.git;4219d552349f8f7f3e6de34505b8a8ae9835f98b;/zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterService.java;18484;18515;https://github.com/apache/zeppelin/blob/4219d552349f8f7f3e6de34505b8a8ae9835f98b/zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterService.java/#L18484-L18515;1
612;6;5922177;long method;minor;2019-03-27 10:51:45.192894;function;org.apache.zeppelin.realm.jwt.KnoxJwtRealm#validateToken String;git@github.com:apache/zeppelin.git;4219d552349f8f7f3e6de34505b8a8ae9835f98b;/zeppelin-server/src/main/java/org/apache/zeppelin/realm/jwt/KnoxJwtRealm.java;130;156;https://github.com/apache/zeppelin/blob/4219d552349f8f7f3e6de34505b8a8ae9835f98b/zeppelin-server/src/main/java/org/apache/zeppelin/realm/jwt/KnoxJwtRealm.java/#L130-L156;1
613;6;5922177;feature envy;minor;2019-03-27 10:51:45.193555;function;org.apache.zeppelin.realm.jwt.KnoxJwtRealm#validateToken String;git@github.com:apache/zeppelin.git;4219d552349f8f7f3e6de34505b8a8ae9835f98b;/zeppelin-server/src/main/java/org/apache/zeppelin/realm/jwt/KnoxJwtRealm.java;130;156;https://github.com/apache/zeppelin/blob/4219d552349f8f7f3e6de34505b8a8ae9835f98b/zeppelin-server/src/main/java/org/apache/zeppelin/realm/jwt/KnoxJwtRealm.java/#L130-L156;1
614;6;5938889;blob;minor;2019-03-27 10:53:01.740833;class;org.apache.zookeeper.inspector.gui.ZooInspectorPanel;git@github.com:apache/zookeeper.git;07c3aaf3d723fb3144c0aedc0c2b655325df70e9;/zookeeper-contrib/zookeeper-contrib-zooinspector/src/main/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java;46;258;https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-contrib/zookeeper-contrib-zooinspector/src/main/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java/#L46-L258;1
615;6;5938889;data class;none;2019-03-27 10:53:01.745058;class;org.apache.zookeeper.inspector.gui.ZooInspectorPanel;git@github.com:apache/zookeeper.git;07c3aaf3d723fb3144c0aedc0c2b655325df70e9;/zookeeper-contrib/zookeeper-contrib-zooinspector/src/main/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java;46;258;https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-contrib/zookeeper-contrib-zooinspector/src/main/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java/#L46-L258;1
616;6;5939437;long method;none;2019-03-27 10:53:23.864094;function;org.apache.openejb.loader.SystemInstance#setProperty String|String|boolean;git@github.com:apache/tomee.git;d21933b313aff812fe5188b57bf572a9ad649148;/container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java;176;181;https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java/#L176-L181;1
617;6;5939437;feature envy;none;2019-03-27 10:53:23.864434;function;org.apache.openejb.loader.SystemInstance#setProperty String|String|boolean;git@github.com:apache/tomee.git;d21933b313aff812fe5188b57bf572a9ad649148;/container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java;176;181;https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java/#L176-L181;1
618;7;5935402;blob;none;2019-03-27 10:53:35.800496;class;org.apache.zeppelin.spark.SparkVersion;git@github.com:apache/zeppelin.git;4219d552349f8f7f3e6de34505b8a8ae9835f98b;/spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkVersion.java;25;123;https://github.com/apache/zeppelin/blob/4219d552349f8f7f3e6de34505b8a8ae9835f98b/spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkVersion.java/#L25-L123;1
619;7;5935402;data class;major;2019-03-27 10:53:35.800807;class;org.apache.zeppelin.spark.SparkVersion;git@github.com:apache/zeppelin.git;4219d552349f8f7f3e6de34505b8a8ae9835f98b;/spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkVersion.java;25;123;https://github.com/apache/zeppelin/blob/4219d552349f8f7f3e6de34505b8a8ae9835f98b/spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkVersion.java/#L25-L123;1
620;6;5939683;long method;none;2019-03-27 10:54:02.543909;function;org.apache.openejb.config.RemoteServer#setPortStartup int;git@github.com:apache/tomee.git;d21933b313aff812fe5188b57bf572a9ad649148;/container/openejb-core/src/main/java/org/apache/openejb/config/RemoteServer.java;141;143;https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-core/src/main/java/org/apache/openejb/config/RemoteServer.java/#L141-L143;1
621;6;5939683;feature envy;none;2019-03-27 10:54:02.544587;function;org.apache.openejb.config.RemoteServer#setPortStartup int;git@github.com:apache/tomee.git;d21933b313aff812fe5188b57bf572a9ad649148;/container/openejb-core/src/main/java/org/apache/openejb/config/RemoteServer.java;141;143;https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-core/src/main/java/org/apache/openejb/config/RemoteServer.java/#L141-L143;1
622;6;5939954;feature envy;major;2019-03-27 10:55:26.305339;function;org.apache.zookeeper.graph.JsonGenerator.JsonGenerator LogIterator;git@github.com:apache/zookeeper.git;07c3aaf3d723fb3144c0aedc0c2b655325df70e9;/zookeeper-contrib/zookeeper-contrib-loggraph/src/main/java/org/apache/zookeeper/graph/JsonGenerator.java;75;213;https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-contrib/zookeeper-contrib-loggraph/src/main/java/org/apache/zookeeper/graph/JsonGenerator.java/#L75-L213;1
623;6;5939954;long method;critical;2019-03-27 10:55:26.305970;function;org.apache.zookeeper.graph.JsonGenerator.JsonGenerator LogIterator;git@github.com:apache/zookeeper.git;07c3aaf3d723fb3144c0aedc0c2b655325df70e9;/zookeeper-contrib/zookeeper-contrib-loggraph/src/main/java/org/apache/zookeeper/graph/JsonGenerator.java;75;213;https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-contrib/zookeeper-contrib-loggraph/src/main/java/org/apache/zookeeper/graph/JsonGenerator.java/#L75-L213;1
624;6;5971146;data class;none;2019-03-27 10:55:34.491691;class;org.apache.openejb.server.control.StandaloneServer.StopException;git@github.com:apache/tomee.git;d21933b313aff812fe5188b57bf572a9ad649148;/itests/failover/src/main/java/org/apache/openejb/server/control/StandaloneServer.java;483;488;https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/itests/failover/src/main/java/org/apache/openejb/server/control/StandaloneServer.java/#L483-L488;1
625;6;5971146;blob;none;2019-03-27 10:55:34.492860;class;org.apache.openejb.server.control.StandaloneServer.StopException;git@github.com:apache/tomee.git;d21933b313aff812fe5188b57bf572a9ad649148;/itests/failover/src/main/java/org/apache/openejb/server/control/StandaloneServer.java;483;488;https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/itests/failover/src/main/java/org/apache/openejb/server/control/StandaloneServer.java/#L483-L488;1
626;6;6002683;blob;none;2019-03-27 10:55:55.674844;class;org.apache.wss4j.policy.model.Trust13;git@github.com:apache/wss4j.git;5c2cbd7e7377296edab02ab79fc98b84fb47f825;/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java;30;170;https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java/#L30-L170;1
627;6;6002683;data class;major;2019-03-27 10:55:55.678342;class;org.apache.wss4j.policy.model.Trust13;git@github.com:apache/wss4j.git;5c2cbd7e7377296edab02ab79fc98b84fb47f825;/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java;30;170;https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java/#L30-L170;1
628;6;6005367;long method;none;2019-03-27 10:56:02.876734;function;org.apache.wss4j.policy.model.Trust10#cloneAssertion Policy;git@github.com:apache/wss4j.git;5c2cbd7e7377296edab02ab79fc98b84fb47f825;/policy/src/main/java/org/apache/wss4j/policy/model/Trust10.java;102;105;https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust10.java/#L102-L105;1
629;6;6005367;feature envy;none;2019-03-27 10:56:02.886657;function;org.apache.wss4j.policy.model.Trust10#cloneAssertion Policy;git@github.com:apache/wss4j.git;5c2cbd7e7377296edab02ab79fc98b84fb47f825;/policy/src/main/java/org/apache/wss4j/policy/model/Trust10.java;102;105;https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust10.java/#L102-L105;1
630;6;6133230;long method;none;2019-03-27 10:56:52.611441;function;org.eclipse.dltk.internal.ui.refactoring.reorg.RenameRefactoringWizard#addUserInputPages;git@github.com:eclipse/dltk.core.git;ff5ee79db0c2234347cb3f956de9b31047f43613;/core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java;39;46;https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java/#L39-L46;1
631;6;6133230;feature envy;minor;2019-03-27 10:56:52.612901;function;org.eclipse.dltk.internal.ui.refactoring.reorg.RenameRefactoringWizard#addUserInputPages;git@github.com:eclipse/dltk.core.git;ff5ee79db0c2234347cb3f956de9b31047f43613;/core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java;39;46;https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java/#L39-L46;1
632;6;6005399;blob;none;2019-03-27 10:57:22.324612;class;org.apache.wss4j.binding.wsu10.TimestampType;git@github.com:apache/wss4j.git;5c2cbd7e7377296edab02ab79fc98b84fb47f825;/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java;77;219;https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java/#L77-L219;1
633;6;6005399;data class;major;2019-03-27 10:57:22.324927;class;org.apache.wss4j.binding.wsu10.TimestampType;git@github.com:apache/wss4j.git;5c2cbd7e7377296edab02ab79fc98b84fb47f825;/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java;77;219;https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java/#L77-L219;1
634;6;6009975;blob;none;2019-03-27 10:57:29.046193;class;org.cloudfoundry.dependency.resource.pivotalnetwork.PivotalNetworkInParams;git@github.com:cloudfoundry/java-buildpack-dependency-builder.git;d15085bcf74312af19ad40bee847e43c3b4e32ee;/resources/pivotal-network-resource/src/main/java/org/cloudfoundry/dependency/resource/pivotalnetwork/PivotalNetworkInParams.java;19;21;https://github.com/cloudfoundry/java-buildpack-dependency-builder/blob/d15085bcf74312af19ad40bee847e43c3b4e32ee/resources/pivotal-network-resource/src/main/java/org/cloudfoundry/dependency/resource/pivotalnetwork/PivotalNetworkInParams.java/#L19-L21;0
635;6;6009975;data class;none;2019-03-27 10:57:29.046729;class;org.cloudfoundry.dependency.resource.pivotalnetwork.PivotalNetworkInParams;git@github.com:cloudfoundry/java-buildpack-dependency-builder.git;d15085bcf74312af19ad40bee847e43c3b4e32ee;/resources/pivotal-network-resource/src/main/java/org/cloudfoundry/dependency/resource/pivotalnetwork/PivotalNetworkInParams.java;19;21;https://github.com/cloudfoundry/java-buildpack-dependency-builder/blob/d15085bcf74312af19ad40bee847e43c3b4e32ee/resources/pivotal-network-resource/src/main/java/org/cloudfoundry/dependency/resource/pivotalnetwork/PivotalNetworkInParams.java/#L19-L21;0
636;6;6010673;long method;none;2019-03-27 10:57:53.490699;function;org.cloudfoundry.reactor.client._ReactorCloudFoundryClient#stacks;git@github.com:cloudfoundry/cf-java-client.git;6fabcf647302158b638cf2c44cee389e1df9b964;/cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/client/_ReactorCloudFoundryClient.java;366;370;https://github.com/cloudfoundry/cf-java-client/blob/6fabcf647302158b638cf2c44cee389e1df9b964/cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/client/_ReactorCloudFoundryClient.java/#L366-L370;1
